timestamp,node_id,device_id,device_name,value,pin
2026-02-26 22:31:11,AAB,AAB001,pH 센서,65.44,GPIO0(ADC)
2026-02-26 22:31:11,AAC,AAC001,수위 센서,37.79,GPIO0(ADC)
2026-02-26 22:31:11,AAD,AAD001,온도 센서,35.8,GPIO5
2026-02-26 22:31:11,AAE,AAE001,조도(PPFD) 센서,56.62,GPIO0(ADC)
2026-02-26 22:31:11,AAF,AAF001,DO(용존산소) 센서,79.9,GPIO0(ADC)
2026-02-26 22:31:11,AAG,AAG001,습도 센서,33.57,GPIO0(ADC)
2026-02-26 22:31:11,AAH,AAH001,CO2 센서,48.24,GPIO0(ADC)
2026-02-26 22:31:11,AAI,AAI001,수온 센서,54.36,GPIO0(ADC)
2026-02-26 22:31:11,AAJ,AAJ001,양액탱크 레벨 센서,47.17,GPIO0(ADC)
2026-02-26 22:36:13,AAA,AAA001,pH 센서,39.56,GPIO0(ADC)
2026-02-26 22:36:13,AAA,AAA002,EC 센서,53.93,GPIO1(ADC)
2026-02-26 22:36:13,AAB,AAB001,pH 센서,56.11,GPIO0(ADC)
2026-02-26 22:36:13,AAC,AAC001,수위 센서,43.96,GPIO0(ADC)
2026-02-26 22:36:13,AAD,AAD001,온도 센서,44.32,GPIO5
2026-02-26 22:36:13,AAE,AAE001,조도(PPFD) 센서,44.8,GPIO0(ADC)
2026-02-26 22:36:13,AAF,AAF001,DO(용존산소) 센서,55.87,GPIO0(ADC)
2026-02-26 22:36:13,AAG,AAG001,습도 센서,27.97,GPIO0(ADC)
2026-02-26 22:36:13,AAH,AAH001,CO2 센서,42.71,GPIO0(ADC)
2026-02-26 22:36:13,AAI,AAI001,수온 센서,65.85,GPIO0(ADC)
2026-02-26 22:36:13,AAJ,AAJ001,양액탱크 레벨 센서,45.64,GPIO0(ADC)
2026-02-26 22:41:14,AAA,AAA001,pH 센서,36.95,GPIO0(ADC)
2026-02-26 22:41:14,AAA,AAA002,EC 센서,39.31,GPIO1(ADC)
2026-02-26 22:41:14,AAB,AAB001,pH 센서,57.36,GPIO0(ADC)
2026-02-26 22:41:14,AAC,AAC001,수위 센서,69.09,GPIO0(ADC)
2026-02-26 22:41:14,AAD,AAD001,온도 센서,73.17,GPIO5
2026-02-26 22:41:14,AAE,AAE001,조도(PPFD) 센서,66.94,GPIO0(ADC)
2026-02-26 22:41:14,AAF,AAF001,DO(용존산소) 센서,70.14,GPIO0(ADC)
2026-02-26 22:41:14,AAG,AAG001,습도 센서,37.98,GPIO0(ADC)
2026-02-26 22:41:14,AAH,AAH001,CO2 센서,50.19,GPIO0(ADC)
2026-02-26 22:41:14,AAI,AAI001,수온 센서,62.81,GPIO0(ADC)
2026-02-26 22:41:14,AAJ,AAJ001,양액탱크 레벨 센서,54.42,GPIO0(ADC)
2026-02-26 22:46:16,AAA,AAA001,pH 센서,28.5,GPIO0(ADC)
2026-02-26 22:46:16,AAA,AAA002,EC 센서,60.87,GPIO1(ADC)
2026-02-26 22:46:16,AAB,AAB001,pH 센서,29.69,GPIO0(ADC)
2026-02-26 22:46:16,AAC,AAC001,수위 센서,50.18,GPIO0(ADC)
2026-02-26 22:46:16,AAD,AAD001,온도 센서,63.46,GPIO5
2026-02-26 22:46:16,AAE,AAE001,조도(PPFD) 센서,45.31,GPIO0(ADC)
2026-02-26 22:46:16,AAF,AAF001,DO(용존산소) 센서,58.62,GPIO0(ADC)
2026-02-26 22:46:16,AAG,AAG001,습도 센서,71.22,GPIO0(ADC)
2026-02-26 22:46:16,AAH,AAH001,CO2 센서,54.25,GPIO0(ADC)
2026-02-26 22:46:16,AAI,AAI001,수온 센서,32.22,GPIO0(ADC)
2026-02-26 22:46:16,AAJ,AAJ001,양액탱크 레벨 센서,42.51,GPIO0(ADC)
2026-02-26 22:51:18,AAA,AAA001,pH 센서,65.98,GPIO0(ADC)
2026-02-26 22:51:18,AAA,AAA002,EC 센서,34.99,GPIO1(ADC)
2026-02-26 22:51:18,AAB,AAB001,pH 센서,62.19,GPIO0(ADC)
2026-02-26 22:51:18,AAC,AAC001,수위 센서,47.79,GPIO0(ADC)
2026-02-26 22:51:18,AAD,AAD001,온도 센서,65.12,GPIO5
2026-02-26 22:51:18,AAE,AAE001,조도(PPFD) 센서,62.44,GPIO0(ADC)
2026-02-26 22:51:18,AAF,AAF001,DO(용존산소) 센서,36.77,GPIO0(ADC)
2026-02-26 22:51:18,AAG,AAG001,습도 센서,41.56,GPIO0(ADC)
2026-02-26 22:51:18,AAH,AAH001,CO2 센서,59.04,GPIO0(ADC)
2026-02-26 22:51:18,AAI,AAI001,수온 센서,51.61,GPIO0(ADC)
2026-02-26 22:51:18,AAJ,AAJ001,양액탱크 레벨 센서,53.33,GPIO0(ADC)
2026-02-26 22:56:20,AAA,AAA001,pH 센서,67.57,GPIO0(ADC)
2026-02-26 22:56:20,AAA,AAA002,EC 센서,47.17,GPIO1(ADC)
2026-02-26 22:56:20,AAB,AAB001,pH 센서,22.29,GPIO0(ADC)
2026-02-26 22:56:20,AAC,AAC001,수위 센서,35.9,GPIO0(ADC)
2026-02-26 22:56:20,AAD,AAD001,온도 센서,38.89,GPIO5
2026-02-26 22:56:20,AAE,AAE001,조도(PPFD) 센서,47.85,GPIO0(ADC)
2026-02-26 22:56:20,AAF,AAF001,DO(용존산소) 센서,62.52,GPIO0(ADC)
2026-02-26 22:56:20,AAG,AAG001,습도 센서,45.34,GPIO0(ADC)
2026-02-26 22:56:20,AAH,AAH001,CO2 센서,33.9,GPIO0(ADC)
2026-02-26 22:56:20,AAI,AAI001,수온 센서,49.11,GPIO0(ADC)
2026-02-26 22:56:20,AAJ,AAJ001,양액탱크 레벨 센서,56.98,GPIO0(ADC)
2026-02-26 23:01:22,AAA,AAA001,pH 센서,72.48,GPIO0(ADC)
2026-02-26 23:01:22,AAA,AAA002,EC 센서,50.94,GPIO1(ADC)
2026-02-26 23:01:22,AAB,AAB001,pH 센서,62.4,GPIO0(ADC)
2026-02-26 23:01:22,AAC,AAC001,수위 센서,59.82,GPIO0(ADC)
2026-02-26 23:01:22,AAD,AAD001,온도 센서,29.65,GPIO5
2026-02-26 23:01:22,AAE,AAE001,조도(PPFD) 센서,69.99,GPIO0(ADC)
2026-02-26 23:01:22,AAF,AAF001,DO(용존산소) 센서,31.33,GPIO0(ADC)
2026-02-26 23:01:22,AAG,AAG001,습도 센서,70.3,GPIO0(ADC)
2026-02-26 23:01:22,AAH,AAH001,CO2 센서,59.79,GPIO0(ADC)
2026-02-26 23:01:22,AAI,AAI001,수온 센서,52.15,GPIO0(ADC)
2026-02-26 23:01:22,AAJ,AAJ001,양액탱크 레벨 센서,53.33,GPIO0(ADC)
2026-02-26 23:06:24,AAA,AAA001,pH 센서,44.63,GPIO0(ADC)
2026-02-26 23:06:24,AAA,AAA002,EC 센서,46.74,GPIO1(ADC)
2026-02-26 23:06:24,AAB,AAB001,pH 센서,50.17,GPIO0(ADC)
2026-02-26 23:06:24,AAC,AAC001,수위 센서,43.89,GPIO0(ADC)
2026-02-26 23:06:24,AAD,AAD001,온도 센서,44.97,GPIO5
2026-02-26 23:06:24,AAE,AAE001,조도(PPFD) 센서,45.59,GPIO0(ADC)
2026-02-26 23:06:24,AAF,AAF001,DO(용존산소) 센서,29.5,GPIO0(ADC)
2026-02-26 23:06:24,AAG,AAG001,습도 센서,46.51,GPIO0(ADC)
2026-02-26 23:06:24,AAH,AAH001,CO2 센서,30.38,GPIO0(ADC)
2026-02-26 23:06:24,AAI,AAI001,수온 센서,33.53,GPIO0(ADC)
2026-02-26 23:06:24,AAJ,AAJ001,양액탱크 레벨 센서,52.54,GPIO0(ADC)
2026-02-26 23:11:26,AAA,AAA001,pH 센서,73.62,GPIO0(ADC)
2026-02-26 23:11:26,AAA,AAA002,EC 센서,65.36,GPIO1(ADC)
2026-02-26 23:11:26,AAB,AAB001,pH 센서,58.94,GPIO0(ADC)
2026-02-26 23:11:26,AAC,AAC001,수위 센서,49.01,GPIO0(ADC)
2026-02-26 23:11:26,AAD,AAD001,온도 센서,47.17,GPIO5
2026-02-26 23:11:26,AAE,AAE001,조도(PPFD) 센서,41.31,GPIO0(ADC)
2026-02-26 23:11:26,AAF,AAF001,DO(용존산소) 센서,26.91,GPIO0(ADC)
2026-02-26 23:11:26,AAG,AAG001,습도 센서,38.53,GPIO0(ADC)
2026-02-26 23:11:26,AAH,AAH001,CO2 센서,41.22,GPIO0(ADC)
2026-02-26 23:11:26,AAI,AAI001,수온 센서,55.79,GPIO0(ADC)
2026-02-26 23:11:26,AAJ,AAJ001,양액탱크 레벨 센서,66.23,GPIO0(ADC)
2026-02-26 23:16:28,AAA,AAA001,pH 센서,44.53,GPIO0(ADC)
2026-02-26 23:16:28,AAA,AAA002,EC 센서,46.08,GPIO1(ADC)
2026-02-26 23:16:28,AAB,AAB001,pH 센서,54.21,GPIO0(ADC)
2026-02-26 23:16:28,AAC,AAC001,수위 센서,52.57,GPIO0(ADC)
2026-02-26 23:16:28,AAD,AAD001,온도 센서,31.04,GPIO5
2026-02-26 23:16:28,AAE,AAE001,조도(PPFD) 센서,55.32,GPIO0(ADC)
2026-02-26 23:16:28,AAF,AAF001,DO(용존산소) 센서,61.81,GPIO0(ADC)
2026-02-26 23:16:28,AAG,AAG001,습도 센서,51.1,GPIO0(ADC)
2026-02-26 23:16:28,AAH,AAH001,CO2 센서,52.46,GPIO0(ADC)
2026-02-26 23:16:28,AAI,AAI001,수온 센서,77.55,GPIO0(ADC)
2026-02-26 23:16:28,AAJ,AAJ001,양액탱크 레벨 센서,49.46,GPIO0(ADC)
2026-02-26 23:21:30,AAA,AAA001,pH 센서,41.38,GPIO0(ADC)
2026-02-26 23:21:30,AAA,AAA002,EC 센서,42.69,GPIO1(ADC)
2026-02-26 23:21:30,AAB,AAB001,pH 센서,69.94,GPIO0(ADC)
2026-02-26 23:21:30,AAC,AAC001,수위 센서,51.54,GPIO0(ADC)
2026-02-26 23:21:30,AAD,AAD001,온도 센서,67.35,GPIO5
2026-02-26 23:21:30,AAE,AAE001,조도(PPFD) 센서,42.25,GPIO0(ADC)
2026-02-26 23:21:30,AAF,AAF001,DO(용존산소) 센서,44.96,GPIO0(ADC)
2026-02-26 23:21:30,AAG,AAG001,습도 센서,51.03,GPIO0(ADC)
2026-02-26 23:21:30,AAH,AAH001,CO2 센서,61.45,GPIO0(ADC)
2026-02-26 23:21:30,AAI,AAI001,수온 센서,44.71,GPIO0(ADC)
2026-02-26 23:21:30,AAJ,AAJ001,양액탱크 레벨 센서,60.54,GPIO0(ADC)
2026-02-26 23:26:32,AAA,AAA001,pH 센서,49.91,GPIO0(ADC)
2026-02-26 23:26:32,AAA,AAA002,EC 센서,58.99,GPIO1(ADC)
2026-02-26 23:26:32,AAB,AAB001,pH 센서,44.0,GPIO0(ADC)
2026-02-26 23:26:32,AAC,AAC001,수위 센서,40.18,GPIO0(ADC)
2026-02-26 23:26:32,AAD,AAD001,온도 센서,59.39,GPIO5
2026-02-26 23:26:32,AAE,AAE001,조도(PPFD) 센서,45.09,GPIO0(ADC)
2026-02-26 23:26:32,AAF,AAF001,DO(용존산소) 센서,47.55,GPIO0(ADC)
2026-02-26 23:26:32,AAG,AAG001,습도 센서,46.97,GPIO0(ADC)
2026-02-26 23:26:32,AAH,AAH001,CO2 센서,41.71,GPIO0(ADC)
2026-02-26 23:26:32,AAI,AAI001,수온 센서,59.4,GPIO0(ADC)
2026-02-26 23:26:32,AAJ,AAJ001,양액탱크 레벨 센서,64.61,GPIO0(ADC)
2026-02-26 23:31:34,AAA,AAA001,pH 센서,63.6,GPIO0(ADC)
2026-02-26 23:31:34,AAA,AAA002,EC 센서,54.31,GPIO1(ADC)
2026-02-26 23:31:34,AAB,AAB001,pH 센서,54.12,GPIO0(ADC)
2026-02-26 23:31:34,AAC,AAC001,수위 센서,53.18,GPIO0(ADC)
2026-02-26 23:31:34,AAD,AAD001,온도 센서,32.31,GPIO5
2026-02-26 23:31:34,AAE,AAE001,조도(PPFD) 센서,23.18,GPIO0(ADC)
2026-02-26 23:31:34,AAF,AAF001,DO(용존산소) 센서,29.7,GPIO0(ADC)
2026-02-26 23:31:34,AAG,AAG001,습도 센서,37.36,GPIO0(ADC)
2026-02-26 23:31:34,AAH,AAH001,CO2 센서,44.25,GPIO0(ADC)
2026-02-26 23:31:34,AAI,AAI001,수온 센서,51.02,GPIO0(ADC)
2026-02-26 23:31:34,AAJ,AAJ001,양액탱크 레벨 센서,28.93,GPIO0(ADC)
2026-02-26 23:36:36,AAA,AAA001,pH 센서,59.97,GPIO0(ADC)
2026-02-26 23:36:36,AAA,AAA002,EC 센서,63.56,GPIO1(ADC)
2026-02-26 23:36:36,AAB,AAB001,pH 센서,45.97,GPIO0(ADC)
2026-02-26 23:36:36,AAC,AAC001,수위 센서,68.8,GPIO0(ADC)
2026-02-26 23:36:36,AAD,AAD001,온도 센서,46.59,GPIO5
2026-02-26 23:36:36,AAE,AAE001,조도(PPFD) 센서,49.65,GPIO0(ADC)
2026-02-26 23:36:36,AAF,AAF001,DO(용존산소) 센서,47.84,GPIO0(ADC)
2026-02-26 23:36:36,AAG,AAG001,습도 센서,54.59,GPIO0(ADC)
2026-02-26 23:36:36,AAH,AAH001,CO2 센서,28.06,GPIO0(ADC)
2026-02-26 23:36:36,AAI,AAI001,수온 센서,62.78,GPIO0(ADC)
2026-02-26 23:36:36,AAJ,AAJ001,양액탱크 레벨 센서,72.53,GPIO0(ADC)
2026-02-26 23:41:37,AAA,AAA001,pH 센서,30.55,GPIO0(ADC)
2026-02-26 23:41:37,AAA,AAA002,EC 센서,45.89,GPIO1(ADC)
2026-02-26 23:41:37,AAB,AAB001,pH 센서,37.5,GPIO0(ADC)
2026-02-26 23:41:37,AAC,AAC001,수위 센서,59.94,GPIO0(ADC)
2026-02-26 23:41:37,AAD,AAD001,온도 센서,69.72,GPIO5
2026-02-26 23:41:37,AAE,AAE001,조도(PPFD) 센서,77.89,GPIO0(ADC)
2026-02-26 23:41:37,AAF,AAF001,DO(용존산소) 센서,64.98,GPIO0(ADC)
2026-02-26 23:41:37,AAG,AAG001,습도 센서,57.89,GPIO0(ADC)
2026-02-26 23:41:37,AAH,AAH001,CO2 센서,38.0,GPIO0(ADC)
2026-02-26 23:41:37,AAI,AAI001,수온 센서,61.55,GPIO0(ADC)
2026-02-26 23:41:37,AAJ,AAJ001,양액탱크 레벨 센서,37.0,GPIO0(ADC)
2026-02-26 23:46:39,AAA,AAA001,pH 센서,35.81,GPIO0(ADC)
2026-02-26 23:46:39,AAA,AAA002,EC 센서,34.02,GPIO1(ADC)
2026-02-26 23:46:39,AAB,AAB001,pH 센서,60.66,GPIO0(ADC)
2026-02-26 23:46:39,AAC,AAC001,수위 센서,36.05,GPIO0(ADC)
2026-02-26 23:46:39,AAD,AAD001,온도 센서,25.81,GPIO5
2026-02-26 23:46:39,AAE,AAE001,조도(PPFD) 센서,39.61,GPIO0(ADC)
2026-02-26 23:46:39,AAF,AAF001,DO(용존산소) 센서,56.73,GPIO0(ADC)
2026-02-26 23:46:39,AAG,AAG001,습도 센서,24.05,GPIO0(ADC)
2026-02-26 23:46:39,AAH,AAH001,CO2 센서,38.3,GPIO0(ADC)
2026-02-26 23:46:39,AAI,AAI001,수온 센서,57.96,GPIO0(ADC)
2026-02-26 23:46:39,AAJ,AAJ001,양액탱크 레벨 센서,61.75,GPIO0(ADC)
2026-02-26 23:51:41,AAA,AAA001,pH 센서,48.68,GPIO0(ADC)
2026-02-26 23:51:41,AAA,AAA002,EC 센서,43.79,GPIO1(ADC)
2026-02-26 23:51:41,AAB,AAB001,pH 센서,27.55,GPIO0(ADC)
2026-02-26 23:51:41,AAC,AAC001,수위 센서,55.44,GPIO0(ADC)
2026-02-26 23:51:41,AAD,AAD001,온도 센서,52.7,GPIO5
2026-02-26 23:51:41,AAE,AAE001,조도(PPFD) 센서,50.59,GPIO0(ADC)
2026-02-26 23:51:41,AAF,AAF001,DO(용존산소) 센서,62.57,GPIO0(ADC)
2026-02-26 23:51:41,AAG,AAG001,습도 센서,71.93,GPIO0(ADC)
2026-02-26 23:51:41,AAH,AAH001,CO2 센서,54.49,GPIO0(ADC)
2026-02-26 23:51:41,AAI,AAI001,수온 센서,58.68,GPIO0(ADC)
2026-02-26 23:51:41,AAJ,AAJ001,양액탱크 레벨 센서,52.91,GPIO0(ADC)
2026-02-26 23:56:43,AAA,AAA001,pH 센서,67.82,GPIO0(ADC)
2026-02-26 23:56:43,AAA,AAA002,EC 센서,44.29,GPIO1(ADC)
2026-02-26 23:56:43,AAB,AAB001,pH 센서,44.91,GPIO0(ADC)
2026-02-26 23:56:43,AAC,AAC001,수위 센서,30.33,GPIO0(ADC)
2026-02-26 23:56:43,AAD,AAD001,온도 센서,50.86,GPIO5
2026-02-26 23:56:43,AAE,AAE001,조도(PPFD) 센서,26.54,GPIO0(ADC)
2026-02-26 23:56:43,AAF,AAF001,DO(용존산소) 센서,27.28,GPIO0(ADC)
2026-02-26 23:56:43,AAG,AAG001,습도 센서,70.72,GPIO0(ADC)
2026-02-26 23:56:43,AAH,AAH001,CO2 센서,48.77,GPIO0(ADC)
2026-02-26 23:56:43,AAI,AAI001,수온 센서,37.5,GPIO0(ADC)
2026-02-26 23:56:43,AAJ,AAJ001,양액탱크 레벨 센서,60.18,GPIO0(ADC)
2026-02-27 00:01:45,AAA,AAA001,pH 센서,29.92,GPIO0(ADC)
2026-02-27 00:01:45,AAA,AAA002,EC 센서,43.09,GPIO1(ADC)
2026-02-27 00:01:45,AAB,AAB001,pH 센서,56.34,GPIO0(ADC)
2026-02-27 00:01:45,AAC,AAC001,수위 센서,57.58,GPIO0(ADC)
2026-02-27 00:01:45,AAD,AAD001,온도 센서,38.76,GPIO5
2026-02-27 00:01:45,AAE,AAE001,조도(PPFD) 센서,81.46,GPIO0(ADC)
2026-02-27 00:01:45,AAF,AAF001,DO(용존산소) 센서,29.15,GPIO0(ADC)
2026-02-27 00:01:45,AAG,AAG001,습도 센서,50.81,GPIO0(ADC)
2026-02-27 00:01:45,AAH,AAH001,CO2 센서,39.21,GPIO0(ADC)
2026-02-27 00:01:45,AAI,AAI001,수온 센서,57.32,GPIO0(ADC)
2026-02-27 00:01:45,AAJ,AAJ001,양액탱크 레벨 센서,62.84,GPIO0(ADC)
2026-02-27 00:06:47,AAA,AAA001,pH 센서,63.93,GPIO0(ADC)
2026-02-27 00:06:47,AAA,AAA002,EC 센서,45.37,GPIO1(ADC)
2026-02-27 00:06:47,AAB,AAB001,pH 센서,67.37,GPIO0(ADC)
2026-02-27 00:06:47,AAC,AAC001,수위 센서,44.74,GPIO0(ADC)
2026-02-27 00:06:47,AAD,AAD001,온도 센서,41.61,GPIO5
2026-02-27 00:06:47,AAE,AAE001,조도(PPFD) 센서,42.42,GPIO0(ADC)
2026-02-27 00:06:47,AAF,AAF001,DO(용존산소) 센서,46.77,GPIO0(ADC)
2026-02-27 00:06:47,AAG,AAG001,습도 센서,81.59,GPIO0(ADC)
2026-02-27 00:06:47,AAH,AAH001,CO2 센서,51.54,GPIO0(ADC)
2026-02-27 00:06:47,AAI,AAI001,수온 센서,48.35,GPIO0(ADC)
2026-02-27 00:06:47,AAJ,AAJ001,양액탱크 레벨 센서,40.98,GPIO0(ADC)
2026-02-27 00:11:49,AAA,AAA001,pH 센서,53.54,GPIO0(ADC)
2026-02-27 00:11:49,AAA,AAA002,EC 센서,51.57,GPIO1(ADC)
2026-02-27 00:11:49,AAB,AAB001,pH 센서,78.96,GPIO0(ADC)
2026-02-27 00:11:49,AAC,AAC001,수위 센서,53.21,GPIO0(ADC)
2026-02-27 00:11:49,AAD,AAD001,온도 센서,62.95,GPIO5
2026-02-27 00:11:49,AAE,AAE001,조도(PPFD) 센서,42.8,GPIO0(ADC)
2026-02-27 00:11:49,AAF,AAF001,DO(용존산소) 센서,45.27,GPIO0(ADC)
2026-02-27 00:11:49,AAG,AAG001,습도 센서,60.91,GPIO0(ADC)
2026-02-27 00:11:49,AAH,AAH001,CO2 센서,42.14,GPIO0(ADC)
2026-02-27 00:11:49,AAI,AAI001,수온 센서,61.3,GPIO0(ADC)
2026-02-27 00:11:49,AAJ,AAJ001,양액탱크 레벨 센서,55.0,GPIO0(ADC)
2026-02-27 19:17:29,AAA,AAA001,pH 센서,46.33,GPIO0(ADC)
2026-02-27 19:17:29,AAA,AAA002,EC 센서,57.02,GPIO1(ADC)
2026-02-27 19:17:29,AAB,AAB001,pH 센서,68.84,GPIO0(ADC)
2026-02-27 19:17:29,AAC,AAC001,수위 센서,69.41,GPIO0(ADC)
2026-02-27 19:17:29,AAD,AAD001,온도 센서,55.17,GPIO5
2026-02-27 19:17:29,AAE,AAE001,조도(PPFD) 센서,60.3,GPIO0(ADC)
2026-02-27 19:17:29,AAF,AAF001,DO(용존산소) 센서,77.81,GPIO0(ADC)
2026-02-27 19:17:29,AAG,AAG001,습도 센서,71.88,GPIO0(ADC)
2026-02-27 19:17:29,AAH,AAH001,CO2 센서,47.3,GPIO0(ADC)
2026-02-27 19:17:29,AAI,AAI001,수온 센서,51.55,GPIO0(ADC)
2026-02-27 19:17:29,AAJ,AAJ001,양액탱크 레벨 센서,52.03,GPIO0(ADC)
2026-02-27 19:22:31,AAA,AAA001,pH 센서,42.14,GPIO0(ADC)
2026-02-27 19:22:31,AAA,AAA002,EC 센서,66.29,GPIO1(ADC)
2026-02-27 19:22:31,AAB,AAB001,pH 센서,45.17,GPIO0(ADC)
2026-02-27 19:22:31,AAC,AAC001,수위 센서,71.19,GPIO0(ADC)
2026-02-27 19:22:31,AAD,AAD001,온도 센서,51.87,GPIO5
2026-02-27 19:22:31,AAE,AAE001,조도(PPFD) 센서,49.52,GPIO0(ADC)
2026-02-27 19:22:31,AAF,AAF001,DO(용존산소) 센서,65.07,GPIO0(ADC)
2026-02-27 19:22:31,AAG,AAG001,습도 센서,45.76,GPIO0(ADC)
2026-02-27 19:22:31,AAH,AAH001,CO2 센서,30.88,GPIO0(ADC)
2026-02-27 19:22:31,AAI,AAI001,수온 센서,50.92,GPIO0(ADC)
2026-02-27 19:22:31,AAJ,AAJ001,양액탱크 레벨 센서,52.02,GPIO0(ADC)
2026-02-27 19:27:33,AAA,AAA001,pH 센서,65.94,GPIO0(ADC)
2026-02-27 19:27:33,AAA,AAA002,EC 센서,47.13,GPIO1(ADC)
2026-02-27 19:27:33,AAB,AAB001,pH 센서,61.98,GPIO0(ADC)
2026-02-27 19:27:33,AAC,AAC001,수위 센서,59.59,GPIO0(ADC)
2026-02-27 19:27:33,AAD,AAD001,온도 센서,44.55,GPIO5
2026-02-27 19:27:33,AAE,AAE001,조도(PPFD) 센서,58.96,GPIO0(ADC)
2026-02-27 19:27:33,AAF,AAF001,DO(용존산소) 센서,63.12,GPIO0(ADC)
2026-02-27 19:27:33,AAG,AAG001,습도 센서,50.43,GPIO0(ADC)
2026-02-27 19:27:33,AAH,AAH001,CO2 센서,36.93,GPIO0(ADC)
2026-02-27 19:27:33,AAI,AAI001,수온 센서,61.09,GPIO0(ADC)
2026-02-27 19:27:33,AAJ,AAJ001,양액탱크 레벨 센서,45.0,GPIO0(ADC)
2026-02-27 19:32:35,AAA,AAA001,pH 센서,52.68,GPIO0(ADC)
2026-02-27 19:32:35,AAA,AAA002,EC 센서,22.14,GPIO1(ADC)
2026-02-27 19:32:35,AAB,AAB001,pH 센서,41.86,GPIO0(ADC)
2026-02-27 19:32:35,AAC,AAC001,수위 센서,42.13,GPIO0(ADC)
2026-02-27 19:32:35,AAD,AAD001,온도 센서,59.11,GPIO5
2026-02-27 19:32:35,AAE,AAE001,조도(PPFD) 센서,40.27,GPIO0(ADC)
2026-02-27 19:32:35,AAF,AAF001,DO(용존산소) 센서,28.4,GPIO0(ADC)
2026-02-27 19:32:35,AAG,AAG001,습도 센서,82.98,GPIO0(ADC)
2026-02-27 19:32:35,AAH,AAH001,CO2 센서,75.31,GPIO0(ADC)
2026-02-27 19:32:35,AAI,AAI001,수온 센서,44.3,GPIO0(ADC)
2026-02-27 19:32:35,AAJ,AAJ001,양액탱크 레벨 센서,54.05,GPIO0(ADC)
2026-02-27 19:37:37,AAA,AAA001,pH 센서,59.95,GPIO0(ADC)
2026-02-27 19:37:37,AAA,AAA002,EC 센서,72.96,GPIO1(ADC)
2026-02-27 19:37:37,AAB,AAB001,pH 센서,43.56,GPIO0(ADC)
2026-02-27 19:37:37,AAC,AAC001,수위 센서,41.45,GPIO0(ADC)
2026-02-27 19:37:37,AAD,AAD001,온도 센서,47.9,GPIO5
2026-02-27 19:37:37,AAE,AAE001,조도(PPFD) 센서,65.28,GPIO0(ADC)
2026-02-27 19:37:37,AAF,AAF001,DO(용존산소) 센서,60.73,GPIO0(ADC)
2026-02-27 19:37:37,AAG,AAG001,습도 센서,35.29,GPIO0(ADC)
2026-02-27 19:37:37,AAH,AAH001,CO2 센서,47.46,GPIO0(ADC)
2026-02-27 19:37:37,AAI,AAI001,수온 센서,28.0,GPIO0(ADC)
2026-02-27 19:37:37,AAJ,AAJ001,양액탱크 레벨 센서,44.38,GPIO0(ADC)
2026-02-27 19:42:39,AAA,AAA001,pH 센서,42.2,GPIO0(ADC)
2026-02-27 19:42:39,AAA,AAA002,EC 센서,50.06,GPIO1(ADC)
2026-02-27 19:42:39,AAB,AAB001,pH 센서,55.44,GPIO0(ADC)
2026-02-27 19:42:39,AAC,AAC001,수위 센서,27.29,GPIO0(ADC)
2026-02-27 19:42:39,AAD,AAD001,온도 센서,66.91,GPIO5
